class,title_text,Predicted_Sentiment
1,Trump Obama dominate Twitter year chicken nuggets prevail sore throat Planning TET outing Marwell thoughgood times,neutral
1,Former Trump aide nomination Singapore envoy stalled Russia concerns mcfly gig last nightt omg amazin didnt sit whole thing mcfly see best mate tutus,neutral
1,House Republicans mull length spending bill vote looms  days without sleep migraine thought life  meant relaxing,negative
1,Factbox watch negotiations details US tax bill,neutral
1,Tillerson seeks reassure worried Europe Trump sucks,negative
1,House tax panel chair urge longerlasting individual tax rate cuts whens sway sway winner announced,neutral
1,Republican Party backs embattled Senate candidate Moore official K check,neutral
1,Brussels Tillerson offers EU strong US support pretty well wide awake,positive
1,EU warns Trump recognizing Jerusalem Israeli capital want wake early get coffee tomorrow today going busyy day keep writing booo whoo,neutral
1,Supreme Court lets Trumps latest travel ban go full effect Miss Daddy Mommy,negative
1,Congress moves closer final tax bill House vote dog officially depressed brothers dogs gone doesnt want go outside play halfheartedly,negative
1,Democrats join Trump Republicans talks avert government shutdown realized cant forward text msgs iPhone,positive
1,Manafort tried pen positive oped Ukraine work special counsel frist post find new car parents exciting,positive
1,Trump son former partner due House panel week source Argh noo Missed Killers Wossy sucks Missed Brandon Total failure Anyone know repeated Must investigate,negative
1,slap Romney Trump says wants Hatch run reelection seriously bored without anyone talk tired enough sleep,negative
1,Trump lawyers account tweets raises questions president knew lost Please help find good home,positive
1,Democrat cites drafting error proposed capital rule amendment Peter Gordon morning go pieces wanna hide Go pieces almost die Ever ,neutral
1,House Senate Republicans face challenge corporate AMT tax Ok Ive got bit bad back lifting drum hardware car downer,neutral
1,Trump nominate former NASA chief Griffin defense undersecretary LMAO Smh one threw,negative
1,Trump criticizes treatment Flynn unfair oh nice going,negative
1,Trump delays announcement whether US embassy moved Jerusalem getting ready work Working weekend,neutral
1,Mulvaney says plans fire US consumer bureaus English Gonna celebrate Mothers Day family gonna start partying tonite,neutral
1,ExUS consumer bureau head Cordray set run Ohio governor agree,neutral
1,John Anderson liberal Republican challenged Reagan dies  computers hopeless everything else,neutral
1,US defense chief urges Pakistan redouble efforts militants  degrees gross skies thunderstormsperfect match mood lol,neutral
1,Trump backs Alabama Republican Senate candidate Moore  aww thanks,positive
1,Exclusive US document certifies Honduras supporting rights amid vote crisis Sorry RB ,negative
1,Trump says encouraging Hatch run reelection possibly blocking Romney bid saw amazing heeels big,neutral
1,US appeals courts consider legality Trumps latest travel ban stuck finger throat bunch bumps tongue throat,negative
1,Top Democrats Congress accept Trump offer meet yearend priorities dang last url went ,neutral
1,White House Trump spoke Moore endorsed Senate campaign ohoh missed ur tweets im gonna stay awake night see announcement time difference,neutral
1,Massachusetts Senate president steps aside husband faces probe Damnit sucks one ones thought Id drag back lol,neutral
1,Trump tweets Russia probe spark warnings lawmakers boss Shes moving NYC,neutral
1,Flynn pleads guilty lying Russia cooperates US probe sooo crazy fever,negative
1,Factbox four men charged US probe TrumpRussia ties spending Saturday morning taking notes research essay stupid recalled book Im using fair,neutral
1,McConnell optimistic tax bill deal Senate House think need new friends,neutral
1,Factbox Republicans cut side deals push US Senate tax bill Looking forward gig Ireland See ya,neutral
1,US corporate alternative minimum tax removed House Republican Please Review Sunehre Ad Placement ,neutral
1,Factbox Trump Twitter Dec  Roy Moore Stock Market aww loooove,positive
1,US embassy Russia resume visa services diplomatic row hungry twitter want food ,neutral
1,Kremlin says Putin influenced exTrump official Flynn awesome lucky,positive
1,Billy Bush Trumps voice Access Hollywood tape yea know tell EVERYTHING ps send direct messages telling haha,neutral
1,Embattled Alabama Republican Senate candidate ahead CBS poll haha im jewish love one,positive
1,US allies fret guillotine hangs Tillerson great time beer garden wit boyos think sun got bit though feel bit ill,neutral
1,McConnell says US government shutdown DACA ridiculous lm  days matt fun weekend,neutral
1,Trump says never asked Comey stop investigating Flynn u really dont think maybe ur rightlol btw phone u using think u told  might app u,neutral
1,Trump lawyer Dowd says drafted tweet Flynn firing Axios feel pain Mine way,neutral
1,White House open small changes corporate tax rate budget chief Mulvaney comes home two days,neutral
1,Trump notes Flynn lied FBI says actions transition lawful Sadly didnt come one,negative
1,Mueller removed FBI agent Russia probe antiTrump texts reports Cant wait see boy tomorrow,neutral
1,Tillerson says truth reports replaced ehhh check dentist app next week though getting molar pulledroot canal,neutral
1,ABC News suspends top journalist inaccurate Flynn reporting aww miss driving elmwood,negative
1,US Senate tax bill accomplishes major Obamacare repeal goal Omg Wango Tango AWSOME love baby taking,positive
1,Senate approves major tax cuts victory Trump Version  live interactive TransSiberian ticket planner launched  cool,neutral
1,US Representative Levin says run reelection  really wish could go,neutral
1,Trump says Flynns actions presidential transition lawful yeah real hard know youll get smile,neutral
1,McConnell kept Republicans line win Senate tax bill Im  december thats good next big birthday   flys sure,positive
1,Factbox Key Republicans US Senate tax bill fight made night Way funny,neutral
1,Factbox Republican sidedeals build support Senate tax bill Woo CAVS Happy Mothers Day,positive
1,Exclusive Mideast nuclear plan backers bragged support top Trump aide Flynn make face get home mom watching soaps,neutral
1,Factbox Trump Twitter Dec  Kate Steinle Tax cuts Rex Tillerson go work,neutral
1,Disputed CFPB acting director plans seek preliminary injunction filing cant believe went got boba without,neutral
1,Flynn Kushner targeted several states failed UN lobbying diplomats today,negative
1,Representative Conyers future plans discussed next day attorney Thanks warm welcome didnt make plans arrival time air,positive
1,Senate intel panels top Democrat Lawmakers want talk Kushner  days counting,neutral
1,ExUS NSA employee pleads guilty taking classified documents sorry friends Im swamped deadlines right family visiting boot charades,negative
1,Kushner former Trump adviser McFarland spoke Flynn Russia contacts CNN BRAINFREEZE,neutral
1,US states gird fight Trump targets consumer finance watchdog discovered shortcoming Gravity use Twitpic integrated doesnt subtract pic URL  character limit,neutral
1,US tax debate employing half Washingtons lobbyists report sunburn peeling,negative
1,Republican Senator Corker says cannot support Senate tax bill perky purple nail polish isnt perky chipped,neutral
1,Lower taxes big gains stocks poised win tax cuts  put CAMERA smokers pit longer vandalize door without caught,negative
1,Timeline US prosecutors lay Flynns dealings Russian ambassador Laying ALONE Since Mooks soo comfy fn play pen thought ill first dont one cuddle,negative
1,Republican Senator Collins vote Senate tax bill statement hate dentist,negative
1,Trump says US Secretary State Tillerson leaving post nothing aimed joining insorry,neutral
1,House intel panel advances NSA spying bill despite privacy objections Im taking twitter break Cell dying,negative
1,Massachusetts senators husband subject sex abuse probe qood morninq,neutral
1,Kushner told Flynn contact Russians last year NBC News writing english original writing storyyyyy listening little respect erasure aaaaaah,neutral
1,House ethics panel launches wideranging probe sexual harassment claims needs followers,neutral
1,Republican Senator Daines says support tax bill statement wish could get nails done stupid job,neutral
1,Senate Republicans  votes pass tax bill Cornyn little wormy labyrinth sadly passed away today ok hes still around happy ghost form aww ,neutral
1,Republicans votes pass tax bill Senate McConnell pants idea could new attempt worldwide attract business back airlines,neutral
1,US consumer financial watchdog official defies Trump within agency good one,positive
1,US remains committed Libyan political agreement State Department yep infact popular miss india  talented film actress lot,negative
1,Former Trump adviser Flynn pleads guilty lying FBI Dosent Want Go Work Tomorrow,neutral
1,Factbox Five facts exTrump security aide Michael Flynn Daniel DSDS voice great,positive
